epoch,avg_loss,test_mse,epoch_time_s,wall_time_s,lr
2075,0.02399097,0.03005332,0.170,371.796,0.000116
2076,0.02396228,0.03003158,0.171,371.975,0.000115
2077,0.02394363,0.03001943,0.171,372.153,0.000115
2078,0.02392462,0.03005389,0.171,372.332,0.000114
2079,0.02391130,0.03004711,0.170,372.509,0.000114
2080,0.02391040,0.03003306,0.170,372.687,0.000113
2081,0.02393873,0.03003736,0.170,372.864,0.000113
2082,0.02392278,0.03005357,0.171,373.043,0.000112
2083,0.02394703,0.03001954,0.171,373.221,0.000112
2084,0.02393609,0.03002152,0.171,373.399,0.000111
2085,0.02392195,0.03003483,0.171,373.577,0.000111
2086,0.02394666,0.03004574,0.171,373.755,0.000110
2087,0.02393112,0.03003277,0.171,373.933,0.000110
2088,0.02393699,0.03001335,0.170,374.111,0.000109
2089,0.02392266,0.03003291,0.170,374.288,0.000109
2090,0.02389065,0.03005683,0.171,374.466,0.000109
2091,0.02389444,0.03001985,0.171,374.644,0.000108
2092,0.02388744,0.03002406,0.171,374.822,0.000108
2093,0.02388756,0.03004669,0.171,375.000,0.000107
2094,0.02390665,0.03003470,0.171,375.178,0.000107
2095,0.02392038,0.03004833,0.171,375.356,0.000106
2096,0.02389573,0.03007222,0.170,375.534,0.000106
2097,0.02389198,0.03006340,0.170,375.711,0.000105
2098,0.02389953,0.03005521,0.171,375.890,0.000105
2099,0.02389471,0.03009949,0.171,376.068,0.000104
2100,0.02386896,0.03008917,0.171,376.246,0.000104
2101,0.02386460,0.03005349,0.171,376.424,0.000103
2102,0.02385466,0.03005620,0.171,376.602,0.000103
2103,0.02384205,0.03008050,0.170,376.779,0.000103
2104,0.02383656,0.03006092,0.170,376.957,0.000102
2105,0.02384868,0.03010099,0.170,377.134,0.000102
2106,0.02382825,0.03008715,0.171,377.312,0.000101
2107,0.02385810,0.03007869,0.170,377.490,0.000101
2108,0.02384103,0.03011535,0.170,377.667,0.000100
2109,0.02384974,0.03010626,0.171,377.845,0.000100
2110,0.02384636,0.03012363,0.171,378.023,0.000099
2111,0.02390462,0.03013518,0.170,378.200,0.000099
2112,0.02392709,0.03010816,0.170,378.378,0.000099
2113,0.02390983,0.03009682,0.170,378.555,0.000098
2114,0.02391359,0.03014136,0.171,378.733,0.000098
2115,0.02392275,0.03009723,0.171,378.911,0.000097
2116,0.02389218,0.03013544,0.171,379.089,0.000097
2117,0.02388738,0.03013983,0.170,379.267,0.000096
2118,0.02390818,0.03014049,0.171,379.445,0.000096
2119,0.02389286,0.03010185,0.170,379.622,0.000095
2120,0.02386938,0.03010218,0.171,379.800,0.000095
2121,0.02384535,0.03007324,0.170,379.978,0.000095
2122,0.02383365,0.03007930,0.171,380.156,0.000094
2123,0.02382796,0.03005635,0.171,380.334,0.000094
2124,0.02384498,0.03006960,0.171,380.512,0.000093
2125,0.02384322,0.03014067,0.171,380.691,0.000093
2126,0.02382081,0.03010857,0.170,380.868,0.000092
2127,0.02381588,0.03012507,0.170,381.046,0.000092
2128,0.02380785,0.03011634,0.170,381.224,0.000092
2129,0.02382201,0.03011418,0.171,381.401,0.000091
2130,0.02383533,0.03013513,0.171,381.580,0.000091
2131,0.02382895,0.03014047,0.170,381.757,0.000090
2132,0.02381094,0.03009986,0.171,381.935,0.000090
2133,0.02381026,0.03012818,0.171,382.113,0.000089
2134,0.02380901,0.03011614,0.171,382.291,0.000089
2135,0.02380035,0.03018736,0.170,382.468,0.000089
2136,0.02376769,0.03015426,0.170,382.646,0.000088
2137,0.02377798,0.03016325,0.171,382.824,0.000088
2138,0.02376719,0.03015240,0.170,383.001,0.000087
2139,0.02376732,0.03011242,0.171,383.180,0.000087
2140,0.02376551,0.03014069,0.171,383.358,0.000087
2141,0.02376998,0.03016507,0.171,383.535,0.000086
2142,0.02376554,0.03015717,0.171,383.714,0.000086
2143,0.02376030,0.03015959,0.170,383.892,0.000085
2144,0.02375781,0.03015766,0.170,384.069,0.000085
2145,0.02376478,0.03016586,0.170,384.247,0.000085
2146,0.02376020,0.03013773,0.171,384.425,0.000084
2147,0.02376848,0.03012900,0.171,384.603,0.000084
2148,0.02374010,0.03012249,0.172,384.782,0.000083
2149,0.02375413,0.03015667,0.170,384.960,0.000083
2150,0.02372448,0.03011371,0.171,385.138,0.000082
2151,0.02374065,0.03015190,0.170,385.315,0.000082
2152,0.02373227,0.03014894,0.170,385.493,0.000082
2153,0.02372721,0.03017809,0.170,385.670,0.000081
2154,0.02372598,0.03017755,0.172,385.849,0.000081
2155,0.02375177,0.03015267,0.170,386.027,0.000080
2156,0.02374021,0.03015521,0.173,386.207,0.000080
2157,0.02372608,0.03014992,0.173,386.387,0.000080
2158,0.02371734,0.03012539,0.172,386.567,0.000079
2159,0.02372088,0.03011893,0.172,386.747,0.000079
2160,0.02370810,0.03015272,0.170,386.924,0.000079
2161,0.02371833,0.03015660,0.171,387.102,0.000078
2162,0.02371840,0.03013809,0.170,387.279,0.000078
2163,0.02371341,0.03016803,0.171,387.458,0.000077
2164,0.02372128,0.03016646,0.171,387.637,0.000077
2165,0.02370106,0.03018681,0.172,387.816,0.000077
2166,0.02369839,0.03018704,0.171,387.994,0.000076
2167,0.02371000,0.03017643,0.172,388.173,0.000076
2168,0.02370663,0.03019002,0.172,388.352,0.000075
2169,0.02370377,0.03019119,0.172,388.531,0.000075
2170,0.02367455,0.03017795,0.172,388.710,0.000075
2171,0.02371536,0.03017434,0.171,388.889,0.000074
2172,0.02371917,0.03017374,0.171,389.067,0.000074
2173,0.02370360,0.03019878,0.171,389.246,0.000073
2174,0.02371593,0.03016973,0.172,389.425,0.000073
2175,0.02368541,0.03022195,0.170,389.603,0.000073
2176,0.02369687,0.03022017,0.170,389.780,0.000072
2177,0.02368071,0.03018282,0.171,389.959,0.000072
2178,0.02370213,0.03017414,0.172,390.138,0.000072
2179,0.02370586,0.03021517,0.171,390.316,0.000071
2180,0.02369436,0.03017206,0.171,390.494,0.000071
2181,0.02369245,0.03016980,0.171,390.673,0.000071
2182,0.02366936,0.03017453,0.171,390.851,0.000070
2183,0.02365914,0.03017081,0.172,391.030,0.000070
2184,0.02366560,0.03018708,0.170,391.208,0.000069
2185,0.02366510,0.03019883,0.170,391.385,0.000069
2186,0.02364792,0.03019566,0.172,391.565,0.000069
2187,0.02365226,0.03019498,0.171,391.743,0.000068
2188,0.02362649,0.03018966,0.171,391.921,0.000068
2189,0.02364214,0.03021309,0.171,392.099,0.000068
2190,0.02364775,0.03020989,0.171,392.278,0.000067
2191,0.02361861,0.03018796,0.170,392.456,0.000067
2192,0.02363946,0.03020877,0.171,392.634,0.000067
2193,0.02362309,0.03019710,0.170,392.811,0.000066
2194,0.02363279,0.03020793,0.171,392.989,0.000066
2195,0.02363768,0.03020419,0.171,393.167,0.000065
2196,0.02361644,0.03020488,0.171,393.345,0.000065
2197,0.02361158,0.03018756,0.171,393.523,0.000065
2198,0.02361205,0.03019790,0.171,393.701,0.000064
2199,0.02361925,0.03021319,0.170,393.879,0.000064
2200,0.02359622,0.03021238,0.170,394.057,0.000064
2201,0.02360340,0.03021595,0.171,394.235,0.000063
2202,0.02360481,0.03020441,0.171,394.413,0.000063
2203,0.02360254,0.03019138,0.171,394.591,0.000063
2204,0.02359093,0.03022115,0.171,394.769,0.000062
2205,0.02360613,0.03021888,0.171,394.947,0.000062
2206,0.02359616,0.03023263,0.171,395.125,0.000062
2207,0.02360012,0.03022293,0.171,395.304,0.000061
2208,0.02357078,0.03022004,0.179,395.490,0.000061
2209,0.02358231,0.03021711,0.172,395.669,0.000061
2210,0.02359379,0.03021628,0.172,395.847,0.000060
2211,0.02358724,0.03021937,0.172,396.027,0.000060
2212,0.02358144,0.03020983,0.171,396.205,0.000060
2213,0.02357104,0.03022085,0.172,396.385,0.000059
2214,0.02357380,0.03020912,0.172,396.564,0.000059
2215,0.02357180,0.03022115,0.170,396.742,0.000059
2216,0.02357485,0.03021458,0.170,396.919,0.000058
2217,0.02358217,0.03022461,0.170,397.096,0.000058
2218,0.02358254,0.03023052,0.170,397.273,0.000058
2219,0.02357359,0.03022685,0.171,397.451,0.000057
2220,0.02356443,0.03021508,0.171,397.630,0.000057
2221,0.02357395,0.03023970,0.172,397.809,0.000057
2222,0.02355497,0.03023583,0.171,397.987,0.000056
2223,0.02355249,0.03022831,0.170,398.164,0.000056
2224,0.02356493,0.03023785,0.171,398.342,0.000056
2225,0.02355776,0.03024817,0.170,398.520,0.000055
2226,0.02357075,0.03023611,0.171,398.699,0.000055
2227,0.02355945,0.03023013,0.170,398.876,0.000055
2228,0.02356456,0.03024817,0.172,399.055,0.000054
2229,0.02354502,0.03022999,0.171,399.234,0.000054
2230,0.02354310,0.03023463,0.181,399.422,0.000054
2231,0.02355453,0.03025155,0.177,399.606,0.000053
2232,0.02354343,0.03022820,0.178,399.791,0.000053
2233,0.02354680,0.03022485,0.175,399.973,0.000053
2234,0.02353402,0.03024693,0.174,400.154,0.000052
2235,0.02354263,0.03024201,0.172,400.334,0.000052
2236,0.02353823,0.03023912,0.172,400.513,0.000052
2237,0.02355124,0.03023594,0.173,400.693,0.000052
2238,0.02354786,0.03025081,0.172,400.872,0.000051
2239,0.02355264,0.03026727,0.171,401.051,0.000051
2240,0.02354117,0.03023910,0.174,401.233,0.000051
2241,0.02353396,0.03024206,0.170,401.411,0.000050
2242,0.02352945,0.03024990,0.172,401.590,0.000050
2243,0.02353814,0.03024785,0.182,401.780,0.000050
2244,0.02355164,0.03023845,0.174,401.961,0.000049
2245,0.02356170,0.03028565,0.172,402.140,0.000049
2246,0.02355572,0.03026412,0.174,402.321,0.000049
2247,0.02355554,0.03025172,0.171,402.499,0.000048
2248,0.02354845,0.03024762,0.172,402.679,0.000048
2249,0.02358142,0.03025566,0.173,402.860,0.000048
2250,0.02359324,0.03028275,0.173,403.041,0.000048
2251,0.02356061,0.03028187,0.174,403.222,0.000047
2252,0.02355151,0.03027636,0.173,403.402,0.000047
2253,0.02355342,0.03025717,0.175,403.586,0.000047
2254,0.02355215,0.03027404,0.176,403.769,0.000046
2255,0.02354884,0.03026055,0.173,403.950,0.000046
2256,0.02355534,0.03024429,0.172,404.130,0.000046
2257,0.02353702,0.03027975,0.173,404.310,0.000046
2258,0.02353038,0.03023451,0.173,404.490,0.000045
2259,0.02354652,0.03023411,0.174,404.671,0.000045
2260,0.02354001,0.03024989,0.174,404.852,0.000045
2261,0.02356679,0.03023518,0.172,405.032,0.000044
2262,0.02356850,0.03025640,0.172,405.211,0.000044
2263,0.02356688,0.03023703,0.174,405.392,0.000044
2264,0.02355218,0.03024517,0.173,405.573,0.000044
2265,0.02354805,0.03023418,0.174,405.755,0.000043
2266,0.02355543,0.03025466,0.173,405.935,0.000043
2267,0.02353951,0.03026184,0.172,406.114,0.000043
2268,0.02354360,0.03025973,0.172,406.293,0.000042
2269,0.02355281,0.03027761,0.171,406.471,0.000042
2270,0.02353171,0.03025479,0.171,406.649,0.000042
2271,0.02353978,0.03025870,0.171,406.828,0.000042
2272,0.02353418,0.03023271,0.173,407.008,0.000041
2273,0.02352540,0.03025132,0.172,407.187,0.000041
2274,0.02352824,0.03026234,0.170,407.364,0.000041
2275,0.02351893,0.03024763,0.171,407.543,0.000041
2276,0.02351119,0.03025665,0.170,407.721,0.000040
2277,0.02351384,0.03024567,0.171,407.899,0.000040
2278,0.02349946,0.03026048,0.171,408.077,0.000040
2279,0.02350022,0.03025451,0.171,408.255,0.000040
2280,0.02350177,0.03027041,0.171,408.433,0.000039
2281,0.02349716,0.03025120,0.171,408.612,0.000039
2282,0.02349818,0.03028086,0.171,408.790,0.000039
2283,0.02351583,0.03023680,0.172,408.970,0.000039
2284,0.02350985,0.03030151,0.171,409.148,0.000038
2285,0.02350098,0.03024697,0.171,409.325,0.000038
2286,0.02350321,0.03025994,0.172,409.505,0.000038
2287,0.02347946,0.03028197,0.181,409.693,0.000037
2288,0.02349096,0.03028444,0.175,409.876,0.000037
2289,0.02349376,0.03029746,0.173,410.056,0.000037
2290,0.02348693,0.03027895,0.177,410.241,0.000037
2291,0.02346852,0.03028157,0.175,410.423,0.000036
2292,0.02347805,0.03028548,0.172,410.603,0.000036
2293,0.02346773,0.03029044,0.174,410.784,0.000036
2294,0.02347600,0.03027440,0.173,410.965,0.000036
2295,0.02348232,0.03027246,0.171,411.143,0.000036
2296,0.02347127,0.03028243,0.171,411.322,0.000035
2297,0.02347885,0.03028536,0.170,411.500,0.000035
2298,0.02348075,0.03028394,0.171,411.678,0.000035
2299,0.02346656,0.03031347,0.171,411.856,0.000035
2300,0.02347464,0.03029896,0.171,412.035,0.000034
2301,0.02345370,0.03029385,0.171,412.214,0.000034
2302,0.02347502,0.03028871,0.172,412.393,0.000034
2303,0.02347065,0.03029983,0.172,412.572,0.000034
2304,0.02346636,0.03030937,0.171,412.751,0.000033
2305,0.02346902,0.03030715,0.171,412.930,0.000033
2306,0.02346144,0.03031956,0.171,413.108,0.000033
2307,0.02345157,0.03032836,0.170,413.285,0.000033
2308,0.02344814,0.03032406,0.171,413.464,0.000032
2309,0.02344705,0.03032047,0.170,413.642,0.000032
2310,0.02345454,0.03030305,0.171,413.820,0.000032
2311,0.02346715,0.03029758,0.171,413.998,0.000032
2312,0.02346006,0.03030529,0.171,414.177,0.000032
2313,0.02346076,0.03030690,0.170,414.355,0.000031
2314,0.02345574,0.03030449,0.170,414.532,0.000031
2315,0.02345427,0.03029804,0.171,414.711,0.000031
2316,0.02345529,0.03031126,0.171,414.889,0.000031
2317,0.02344379,0.03030881,0.171,415.068,0.000030
2318,0.02343916,0.03031005,0.170,415.245,0.000030
2319,0.02343386,0.03030679,0.171,415.423,0.000030
2320,0.02345185,0.03030005,0.171,415.601,0.000030
2321,0.02344016,0.03031181,0.170,415.778,0.000030
2322,0.02344691,0.03031253,0.170,415.956,0.000029
2323,0.02345065,0.03031347,0.171,416.134,0.000029
2324,0.02343870,0.03031880,0.171,416.312,0.000029
2325,0.02343584,0.03031100,0.171,416.490,0.000029
2326,0.02342897,0.03030288,0.171,416.669,0.000029
2327,0.02343276,0.03030508,0.170,416.846,0.000028
2328,0.02343482,0.03032678,0.170,417.024,0.000028
2329,0.02342934,0.03031472,0.171,417.202,0.000028
2330,0.02343494,0.03029923,0.170,417.379,0.000028
2331,0.02343897,0.03032262,0.171,417.557,0.000028
2332,0.02342425,0.03031591,0.171,417.736,0.000027
2333,0.02343974,0.03032618,0.171,417.915,0.000027
2334,0.02343194,0.03031290,0.171,418.092,0.000027
2335,0.02343551,0.03031319,0.171,418.271,0.000027
2336,0.02342052,0.03030445,0.178,418.456,0.000027
2337,0.02342640,0.03032076,0.171,418.634,0.000026
2338,0.02341883,0.03032295,0.171,418.812,0.000026
2339,0.02342887,0.03031158,0.176,418.995,0.000026
2340,0.02341991,0.03033123,0.172,419.174,0.000026
2341,0.02343481,0.03033878,0.171,419.352,0.000026
2342,0.02342168,0.03033667,0.171,419.530,0.000025
2343,0.02342096,0.03033817,0.170,419.707,0.000025
2344,0.02342463,0.03033545,0.170,419.885,0.000025
2345,0.02341788,0.03033278,0.171,420.063,0.000025
2346,0.02341666,0.03032124,0.170,420.241,0.000025
2347,0.02341029,0.03031778,0.171,420.420,0.000024
2348,0.02342615,0.03032371,0.170,420.597,0.000024
2349,0.02341669,0.03031930,0.171,420.775,0.000024
2350,0.02341333,0.03033236,0.171,420.954,0.000024
2351,0.02341579,0.03032158,0.171,421.132,0.000024
2352,0.02341188,0.03034252,0.170,421.309,0.000024
2353,0.02343087,0.03033576,0.171,421.488,0.000023
2354,0.02341263,0.03033004,0.170,421.665,0.000023
2355,0.02340856,0.03032477,0.170,421.842,0.000023
2356,0.02340879,0.03032138,0.171,422.020,0.000023
2357,0.02341580,0.03033035,0.170,422.197,0.000023
2358,0.02341219,0.03031607,0.171,422.375,0.000022
2359,0.02340517,0.03031274,0.171,422.553,0.000022
2360,0.02340361,0.03030590,0.170,422.731,0.000022
2361,0.02341080,0.03031571,0.170,422.908,0.000022
2362,0.02341389,0.03032373,0.170,423.086,0.000022
2363,0.02342416,0.03031165,0.171,423.263,0.000022
2364,0.02340165,0.03032272,0.171,423.442,0.000021
2365,0.02341344,0.03031858,0.171,423.620,0.000021
2366,0.02339332,0.03030800,0.170,423.797,0.000021
2367,0.02339928,0.03030540,0.170,423.975,0.000021
2368,0.02340447,0.03031932,0.170,424.152,0.000021
2369,0.02339747,0.03032575,0.171,424.331,0.000021
2370,0.02340443,0.03031490,0.170,424.508,0.000021
2371,0.02340350,0.03032383,0.171,424.686,0.000020
2372,0.02338549,0.03033848,0.171,424.864,0.000020
2373,0.02340648,0.03032544,0.171,425.043,0.000020
2374,0.02339142,0.03032994,0.179,425.229,0.000020
2375,0.02339164,0.03034419,0.170,425.407,0.000020
2376,0.02339329,0.03034076,0.171,425.585,0.000020
2377,0.02339457,0.03033954,0.172,425.763,0.000019
2378,0.02340031,0.03034084,0.170,425.941,0.000019
2379,0.02339149,0.03034146,0.170,426.119,0.000019
2380,0.02338417,0.03034548,0.171,426.297,0.000019
2381,0.02338935,0.03033958,0.171,426.476,0.000019
2382,0.02339984,0.03033557,0.171,426.655,0.000019
2383,0.02338499,0.03033881,0.172,426.834,0.000019
2384,0.02339661,0.03031995,0.170,427.011,0.000018
2385,0.02339325,0.03033140,0.170,427.189,0.000018
2386,0.02337986,0.03033441,0.171,427.366,0.000018
2387,0.02338870,0.03033073,0.172,427.545,0.000018
2388,0.02338175,0.03033408,0.171,427.723,0.000018
2389,0.02338067,0.03032905,0.171,427.901,0.000018
2390,0.02338231,0.03032983,0.171,428.079,0.000018
2391,0.02337897,0.03033061,0.170,428.257,0.000017
2392,0.02337810,0.03032661,0.171,428.434,0.000017
2393,0.02338048,0.03033284,0.170,428.612,0.000017
2394,0.02338853,0.03033240,0.171,428.790,0.000017
2395,0.02337609,0.03032909,0.171,428.967,0.000017
2396,0.02337921,0.03033401,0.171,429.146,0.000017
2397,0.02338351,0.03034021,0.171,429.324,0.000017
2398,0.02339156,0.03033488,0.177,429.508,0.000017
2399,0.02337648,0.03033871,0.171,429.685,0.000016
2400,0.02337276,0.03033225,0.170,429.863,0.000016
2401,0.02336176,0.03032334,0.171,430.042,0.000016
2402,0.02338732,0.03032865,0.170,430.219,0.000016
2403,0.02339340,0.03032986,0.171,430.397,0.000016
2404,0.02337081,0.03032461,0.170,430.575,0.000016
2405,0.02336854,0.03032225,0.171,430.753,0.000016
2406,0.02338557,0.03032240,0.171,430.931,0.000016
2407,0.02336977,0.03034016,0.171,431.109,0.000016
2408,0.02336501,0.03033359,0.171,431.287,0.000015
2409,0.02337094,0.03033591,0.171,431.465,0.000015
2410,0.02337429,0.03033586,0.170,431.643,0.000015
2411,0.02337149,0.03033828,0.170,431.820,0.000015
2412,0.02336559,0.03033679,0.171,431.998,0.000015
2413,0.02337186,0.03033236,0.172,432.177,0.000015
2414,0.02335932,0.03034303,0.171,432.355,0.000015
2415,0.02336423,0.03034059,0.170,432.532,0.000015
2416,0.02337720,0.03033750,0.170,432.710,0.000015
2417,0.02337177,0.03033787,0.170,432.887,0.000014
2418,0.02336806,0.03033282,0.170,433.065,0.000014
2419,0.02336314,0.03034714,0.171,433.243,0.000014
2420,0.02336682,0.03033798,0.170,433.420,0.000014
2421,0.02336341,0.03035215,0.171,433.597,0.000014
2422,0.02337403,0.03034558,0.171,433.775,0.000014
2423,0.02336325,0.03035196,0.171,433.953,0.000014
2424,0.02335663,0.03034080,0.170,434.131,0.000014
2425,0.02336510,0.03034977,0.171,434.309,0.000014
2426,0.02335845,0.03034351,0.170,434.486,0.000014
2427,0.02337105,0.03034702,0.171,434.664,0.000013
2428,0.02336794,0.03033988,0.171,434.842,0.000013
2429,0.02335592,0.03033838,0.171,435.020,0.000013
2430,0.02335657,0.03034208,0.172,435.199,0.000013
2431,0.02336292,0.03034807,0.171,435.378,0.000013
2432,0.02336805,0.03033512,0.170,435.556,0.000013
2433,0.02339094,0.03035303,0.171,435.733,0.000013
2434,0.02338405,0.03034409,0.171,435.911,0.000013
2435,0.02337286,0.03032531,0.171,436.090,0.000013
2436,0.02338619,0.03032909,0.171,436.268,0.000013
2437,0.02336772,0.03033063,0.171,436.446,0.000013
2438,0.02337447,0.03034864,0.170,436.623,0.000013
2439,0.02336556,0.03034083,0.170,436.801,0.000012
2440,0.02337019,0.03036017,0.170,436.979,0.000012
2441,0.02336698,0.03033821,0.170,437.156,0.000012
2442,0.02336054,0.03034364,0.171,437.335,0.000012
2443,0.02337003,0.03034962,0.171,437.513,0.000012
2444,0.02335812,0.03034264,0.171,437.691,0.000012
2445,0.02335047,0.03035056,0.171,437.869,0.000012
2446,0.02336068,0.03036040,0.170,438.046,0.000012
2447,0.02335936,0.03035136,0.170,438.224,0.000012
2448,0.02336043,0.03034642,0.170,438.401,0.000012
2449,0.02336759,0.03034372,0.170,438.579,0.000012
2450,0.02336108,0.03035004,0.170,438.756,0.000012
2451,0.02335406,0.03035483,0.171,438.934,0.000012
2452,0.02335459,0.03035116,0.171,439.112,0.000012
2453,0.02335110,0.03033637,0.170,439.289,0.000012
2454,0.02335276,0.03033421,0.171,439.468,0.000011
2455,0.02334634,0.03033521,0.171,439.647,0.000011
2456,0.02334567,0.03033991,0.170,439.824,0.000011
2457,0.02335861,0.03033066,0.171,440.002,0.000011
2458,0.02334282,0.03034624,0.170,440.179,0.000011
2459,0.02335564,0.03036510,0.171,440.357,0.000011
2460,0.02335640,0.03033982,0.171,440.536,0.000011
2461,0.02334900,0.03033981,0.171,440.714,0.000011
2462,0.02334002,0.03034233,0.171,440.892,0.000011
2463,0.02334388,0.03034481,0.170,441.070,0.000011
2464,0.02335552,0.03036102,0.171,441.247,0.000011
2465,0.02334757,0.03034826,0.170,441.425,0.000011
2466,0.02335049,0.03033846,0.170,441.602,0.000011
2467,0.02335231,0.03034419,0.171,441.780,0.000011
2468,0.02334803,0.03035477,0.171,441.959,0.000011
2469,0.02335962,0.03035620,0.171,442.137,0.000011
2470,0.02334921,0.03034585,0.170,442.314,0.000011
2471,0.02333377,0.03035226,0.171,442.492,0.000011
2472,0.02334262,0.03034346,0.170,442.669,0.000011
2473,0.02333163,0.03035011,0.171,442.847,0.000011
2474,0.02335062,0.03034589,0.171,443.026,0.000011
2475,0.02334815,0.03035720,0.170,443.203,0.000010
2476,0.02334070,0.03036293,0.170,443.381,0.000010
